predator,prey,predator_mass,prey_mass,prey_mass_unit,geographic_location,mean_annual_temp,mean_pp,specific_habitat,prey_mass_conv
Merlangius merlangus,Sprattus sprattus,256.98,9.1379,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,9.1379
Merlangius merlangus,Sprattus sprattus,256.98,9.1379,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,9.1379
Merlangius merlangus,Sprattus sprattus,256.98,16.328,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,16.328
Merlangius merlangus,Trachurus trachurus,256.98,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,256.98,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trisopterus minutus,281.17,16.98,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,16.98
Merlangius merlangus,Micromesistius potassou,281.17,23.552,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,23.552
Merlangius merlangus,Scomber scombrus,281.17,47.471,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,47.471
Merlangius merlangus,Trisopterus minutus,281.17,40.556,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,40.556
Merlangius merlangus,Trachurus trachurus,281.17,6.6447,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,6.6447
Merlangius merlangus,Trachurus trachurus,281.17,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,281.17,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,281.17,17.202,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,17.202
Merlangius merlangus,Argentina sphyraena,281.17,25.173,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,25.173
Merlangius merlangus,Sprattus sprattus,281.17,9.1379,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,9.1379
Merlangius merlangus,Sprattus sprattus,281.17,10.664,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.664
Merlangius merlangus,Sprattus sprattus,281.17,10.664,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.664
Merlangius merlangus,Sprattus sprattus,281.17,12.364,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,12.364
Merlangius merlangus,Trachurus trachurus,281.17,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Sprattus sprattus,306.85,12.364,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,12.364
Merlangius merlangus,Sprattus sprattus,306.85,6.5618,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,6.5618
Merlangius merlangus,Trisopterus minutus,306.85,68.224,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,68.224
Merlangius merlangus,Sardina pilchardus,306.85,15.776,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,15.776
Merlangius merlangus,Trisopterus minutus,306.85,27.073,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,27.073
Merlangius merlangus,Trisopterus minutus,306.85,9.7789,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,9.7789
Merlangius merlangus,Trisopterus minutus,306.85,33.36,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,33.36
Merlangius merlangus,Trachurus trachurus,306.85,26.55,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,26.55
Merlangius merlangus,Trachurus trachurus,306.85,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,306.85,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,306.85,13.495,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,13.495
Merlangius merlangus,Trisopterus sp.,306.85,36.198,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,36.198
Merlangius merlangus,fish unidentified,334.08,17.28,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,17.28
Merlangius merlangus,Trachurus trachurus,334.08,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,334.08,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trisopterus sp.,334.08,29.774,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,29.774
Merlangius merlangus,Merlangius merlangus,362.9,78.543,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,78.543
Merlangius merlangus,Trachurus trachurus,362.9,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,362.9,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,362.9,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,362.9,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Sprattus sprattus,362.9,12.364,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,12.364
Merlangius merlangus,Trisopterus sp.,362.9,29.774,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,29.774
Merlangius merlangus,Trisopterus sp.,362.9,51.704,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,51.704
Merlangius merlangus,Trachurus trachurus,362.9,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,362.9,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,362.9,54.376,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,54.376
Merlangius merlangus,Trachurus trachurus,362.9,46.153,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,46.153
Merlangius merlangus,Sprattus sprattus,362.9,21.123,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.123
Merlangius merlangus,Trisopterus minutus,393.36,9.7789,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,9.7789
Merlangius merlangus,Trisopterus esmarkii,393.36,6.6,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,6.6
Merlangius merlangus,Trisopterus esmarkii,393.36,8.7846,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,8.7846
Merlangius merlangus,Trisopterus esmarkii,393.36,4.8114,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,4.8114
Merlangius merlangus,Trachurus trachurus,393.36,13.495,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,13.495
Merlangius merlangus,Sprattus sprattus,393.36,12.364,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,12.364
Merlangius merlangus,Trisopterus minutus,425.51,16.98,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,16.98
Merlangius merlangus,Trisopterus minutus,425.51,27.073,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,27.073
Merlangius merlangus,Trachurus trachurus,425.51,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,425.51,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,425.51,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,425.51,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,425.51,21.537,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.537
Merlangius merlangus,Trachurus trachurus,425.51,21.537,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.537
Merlangius merlangus,Trachurus trachurus,425.51,46.153,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,46.153
Merlangius merlangus,Trisopterus sp.,425.51,29.774,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,29.774
Merlangius merlangus,Trisopterus esmarkii,459.39,8.7846,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,8.7846
Merlangius merlangus,Sardina pilchardus,459.39,117.97,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,117.97
Merlangius merlangus,Trachurus trachurus,459.39,4.7422,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,4.7422
Merlangius merlangus,Trachurus trachurus,459.39,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,459.39,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,459.39,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,459.39,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merlangius merlangus,Trachurus trachurus,459.39,17.202,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,17.202
Merlangius merlangus,Trisopterus sp.,459.39,36.198,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,36.198
Merlangius merlangus,Trisopterus minutus,495.06,40.556,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,40.556
Merlangius merlangus,fish unidentified,495.06,7.29,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.29
Merlangius merlangus,fish unidentified,495.06,7.29,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.29
Merlangius merlangus,Trisopterus minutus,495.06,16.98,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,16.98
Merlangius merlangus,Trisopterus minutus,495.06,27.073,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,27.073
Merlangius merlangus,Sardina pilchardus,495.06,68.991,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,68.991
Merlangius merlangus,Trachurus trachurus,495.06,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,495.06,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trisopterus sp.,495.06,36.198,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,36.198
Merlangius merlangus,Micromesistius potassou,495.06,28.089,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,28.089
Merlangius merlangus,Micromesistius potassou,532.56,28.089,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,28.089
Merlangius merlangus,Trisopterus sp.,532.56,43.489,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,43.489
Merlangius merlangus,Trisopterus sp.,532.56,1.859,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,1.859
Merlangius merlangus,fish unidentified,571.93,27.44,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,27.44
Merlangius merlangus,Gadoid,571.93,11.644,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,11.644
Merlangius merlangus,Gadoid,571.93,15.153,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,15.153
Merlangius merlangus,Trachurus trachurus,571.93,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,571.93,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,571.93,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trisopterus sp.,571.93,43.489,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,43.489
Merlangius merlangus,fish unidentified,613.24,40.96,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,40.96
Merlangius merlangus,Sardina pilchardus,613.24,59.375,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,59.375
Merlangius merlangus,Trachurus trachurus,613.24,5.6398,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,5.6398
Merlangius merlangus,Trachurus trachurus,613.24,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trisopterus sp.,613.24,60.898,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,60.898
Merlangius merlangus,fish unidentified,656.52,21.97,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.97
Merlangius merlangus,Argentina sphyraena,656.52,49.755,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,49.755
Merlangius merlangus,Trisopterus esmarkii,701.83,18.11,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,18.11
Merlangius merlangus,Scomber scombrus,701.83,47.471,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,47.471
Merlangius merlangus,Trisopterus minutus,749.2,106.32,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,106.32
Merlangius merlangus,Trachurus trachurus,749.2,21.537,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.537
Merlangius merlangus,Trachurus trachurus,749.2,21.537,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.537
Merlangius merlangus,Trachurus trachurus,749.2,54.376,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,54.376
Merlangius merlangus,Trachurus trachurus,850.38,21.537,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.537
Merlangius merlangus,Trachurus trachurus,850.38,54.376,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,54.376
Merlangius merlangus,Trachurus trachurus,850.38,54.376,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,54.376
Merlangius merlangus,Trisopterus minutus,904.27,33.36,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,33.36
Merlangius merlangus,Trisopterus minutus,904.27,33.36,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,33.36
Merlangius merlangus,Trachurus trachurus,904.27,21.537,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,21.537
Merlangius merlangus,Trachurus trachurus,904.27,58.833,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,58.833
Merlangius merlangus,Trachurus trachurus,960.42,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trachurus trachurus,960.42,26.55,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,26.55
Merlangius merlangus,Trachurus trachurus,960.42,26.55,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,26.55
Merlangius merlangus,Trisopterus sp.,960.42,29.774,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,29.774
Merlangius merlangus,Trachurus trachurus,1018.9,7.7631,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7631
Merlangius merlangus,Trisopterus sp.,1018.9,43.489,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,43.489
Merlangius merlangus,Trisopterus sp.,1018.9,36.198,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,36.198
Merlangius merlangus,Trisopterus sp.,1018.9,24.163,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,24.163
Merlangius merlangus,Trisopterus sp.,1018.9,29.774,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,29.774
Merlangius merlangus,Trachurus trachurus,1143,5.6398,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,5.6398
Merlangius merlangus,Trisopterus sp.,1143,24.163,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,24.163
Merlangius merlangus,Trisopterus sp.,1143,36.198,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,36.198
Merlangius merlangus,Trisopterus sp.,1143,60.898,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,60.898
Merlangius merlangus,Trachurus trachurus,1143,38.807,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,38.807
Merlangius merlangus,Trachurus trachurus,1208.7,17.202,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,17.202
Merlangius merlangus,Trachurus trachurus,1208.7,38.807,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,38.807
Merlangius merlangus,Scomber scombrus,1208.7,56.058,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,56.058
Merlangius merlangus,Trachurus trachurus,1208.7,46.153,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,46.153
Merlangius merlangus,Trachurus trachurus,1208.7,54.376,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,54.376
Merlangius merlangus,Trisopterus esmarkii,1277,27.034,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,27.034
Merlangius merlangus,Trisopterus esmarkii,1277,32.426,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,32.426
Merlangius merlangus,Clupea harengus,1421.2,34.827,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,34.827
Merlangius merlangus,Scomber scombrus,1421.2,47.471,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,47.471
Merlangius merlangus,Scomber scombrus,1421.2,47.471,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,47.471
Merlangius merlangus,Trisopterus esmarkii,1421.2,14.5,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,14.5
Merlangius merlangus,Merlangius merlangus,1421.2,57.575,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,57.575
Merlangius merlangus,Trisopterus sp.,1421.2,43.489,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,43.489
Merlangius merlangus,Sprattus sprattus,1497.3,10.664,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.664
Merlangius merlangus,Sprattus sprattus,1497.3,12.364,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,12.364
Merlangius merlangus,Trachurus trachurus,1576.1,10.365,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10.365
Merluccius merluccius,Trachurus trachurus,5.6539,17.202,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,17.202
Merluccius merluccius,Scomber scombrus,9.6161,0.012655,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.012655
Merluccius merluccius,fish unidentified,18.42,0.27,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.27
Merluccius merluccius,Goby,18.42,0.17255,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.17255
Merluccius merluccius,Goby,18.42,0.41404,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.41404
Merluccius merluccius,Goby,18.42,0.41404,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.41404
Merluccius merluccius,Clupeoid,22.23,7.7709,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.7709
Merluccius merluccius,Goby,22.23,0.41404,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.41404
Merluccius merluccius,Goby,22.23,0.41404,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.41404
Merluccius merluccius,Goby,22.23,0.41404,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.41404
Merluccius merluccius,Sardina pilchardus,31.33,9.4363,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,9.4363
Merluccius merluccius,Trisopterus minutus,31.33,7.1089,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.1089
Merluccius merluccius,Trachurus trachurus,31.33,3.9458,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,3.9458
Merluccius merluccius,Sprattus sprattus,31.33,6.5618,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,6.5618
Merluccius merluccius,Trachurus trachurus,31.33,0.48217,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.48217
Merluccius merluccius,Trisopterus minutus,36.674,7.1089,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,7.1089
Merluccius merluccius,fish unidentified,36.674,10,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,10
Merluccius merluccius,Gadoid,36.674,0.54482,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,0.54482
Merluccius merluccius,Sprattus sprattus,36.674,3.022,g,"Europe, Celtic Sea ecosystem",12.9,607,demersal food web,3.022
